Dataset,Algorithm,Number of classes,Train size,Test size,CV index,MCC,TS,Specificity,AUC,Accuracy,Precision,Recall,F1,TN,FP,FN,TP,Train time [s],Prediction time [s],Mixed
heart,C45-C,-1,-1,-1,1,0.4743416490252569,0.5,0.8666666666666667,0.7250000000000001,0.7407407407407407,0.7469135802469137,0.7407407407407407,0.734006734006734,13,2,5,7,0.322789192199707,-1,0.7293035022043493
heart,C45-C,-1,-1,-1,2,0.7790174143548602,0.7857142857142857,0.8666666666666667,0.8916666666666666,0.8888888888888888,0.891941391941392,0.8888888888888888,0.8891954022988505,13,2,1,11,0.3277559280395508,-1,0.8832701625370347
heart,C45-C,-1,-1,-1,3,0.2400980191995123,0.375,0.7333333333333333,0.6166666666666667,0.6296296296296297,0.6261437908496732,0.6296296296296297,0.624368686868687,11,4,6,6,0.324723482131958,-1,0.6112750534654222
heart,C45-C,-1,-1,-1,4,0.7,0.7142857142857143,0.8666666666666667,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,13,2,2,10,0.3383526802062988,-1,0.8444444444444444
heart,C45-C,-1,-1,-1,5,0.7,0.7142857142857143,0.8666666666666667,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,13,2,2,10,0.4560730457305908,-1,0.8444444444444444
heart,C45-C,-1,-1,-1,6,0.7790174143548602,0.7857142857142857,0.8666666666666667,0.8916666666666666,0.8888888888888888,0.891941391941392,0.8888888888888888,0.8891954022988505,13,2,1,11,0.4130609035491943,-1,0.8832701625370347
heart,C45-C,-1,-1,-1,7,0.55,0.6,0.8,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,12,3,3,9,0.3257062435150146,-1,0.7666666666666668
heart,C45-C,-1,-1,-1,8,0.4143709650823724,0.5294117647058824,0.6666666666666666,0.7083333333333334,0.7037037037037037,0.7130647130647132,0.7037037037037037,0.7045177045177046,10,5,3,9,0.4189927577972412,-1,0.6892421542777247
heart,C45-C,-1,-1,-1,9,0.5899248796553368,0.6470588235294118,0.6666666666666666,0.7916666666666667,0.7777777777777778,0.8106060606060607,0.7777777777777778,0.7765567765567765,10,5,1,11,0.324925422668457,-1,0.768637658124181
heart,C45-C,-1,-1,-1,10,0.6614378277661477,0.5833333333333334,1.0,0.7916666666666667,0.8148148148148148,0.8611111111111112,0.8148148148148148,0.8036758563074352,15,0,5,7,0.3255457878112793,-1,0.8117755950920111
heart,C45Rules-C,-1,-1,-1,1,0.3944467458277703,0.4666666666666667,0.8,0.6916666666666668,0.7037037037037037,0.7032679738562092,0.7037037037037037,0.6994949494949496,12,3,5,7,0.4822132587432861,-1,0.689422773021236
heart,C45Rules-C,-1,-1,-1,2,0.8,0.8,0.8,0.9,0.8888888888888888,0.9111111111111112,0.8888888888888888,0.8888888888888888,12,3,0,12,0.5109202861785889,-1,0.8844444444444445
heart,C45Rules-C,-1,-1,-1,3,0.3212698020578431,0.3571428571428571,0.8666666666666667,0.6416666666666667,0.6666666666666666,0.6785714285714285,0.6666666666666666,0.6466165413533834,13,2,7,5,0.5132434368133545,-1,0.6524920615314637
heart,C45Rules-C,-1,-1,-1,4,0.85,0.8461538461538461,0.9333333333333332,0.925,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,14,1,1,11,0.5103235244750977,-1,0.9222222222222224
heart,C45Rules-C,-1,-1,-1,5,0.9281909617845144,0.9230769230769232,0.9333333333333332,0.9666666666666668,0.9629629629629628,0.9658119658119658,0.9629629629629628,0.9630651340996168,14,1,0,12,0.5105621814727783,-1,0.9609964426761203
heart,C45Rules-C,-1,-1,-1,6,0.7127180599416806,0.7333333333333333,0.8,0.8583333333333333,0.8518518518518519,0.8620268620268621,0.8518518518518519,0.8522588522588521,12,3,1,11,0.5228960514068604,-1,0.8447557646169457
heart,C45Rules-C,-1,-1,-1,7,0.480670319495552,0.5625,0.7333333333333333,0.7416666666666667,0.7407407407407407,0.7442002442002441,0.7407407407407407,0.741455938697318,11,4,3,9,0.5271656513214111,-1,0.7278176022588639
heart,C45Rules-C,-1,-1,-1,8,0.5,0.5882352941176471,0.6666666666666666,0.7500000000000002,0.7407407407407407,0.7592592592592593,0.7407407407407407,0.7407407407407407,10,5,2,10,0.5114853382110596,-1,0.7287037037037039
heart,C45Rules-C,-1,-1,-1,9,0.5635445125120265,0.625,0.7333333333333333,0.7833333333333334,0.7777777777777778,0.7875457875457875,0.7777777777777778,0.7783882783882783,11,4,2,10,0.5211608409881592,-1,0.7669989594473352
heart,C45Rules-C,-1,-1,-1,10,0.6324555320336759,0.6153846153846154,0.9333333333333332,0.7999999999999999,0.8148148148148148,0.8271604938271605,0.8148148148148148,0.8100048100048101,14,1,4,8,0.5140085220336914,-1,0.8077956161078566
heart,C45RulesSA-C,-1,-1,-1,1,0.3411211461689767,0.3076923076923077,0.9333333333333332,0.6333333333333333,0.6666666666666666,0.7090909090909092,0.6666666666666666,0.629570747217806,14,1,8,4,0.4643528461456299,-1,0.6558439360963276
heart,C45RulesSA-C,-1,-1,-1,2,0.7127180599416806,0.7333333333333333,0.8,0.8583333333333333,0.8518518518518519,0.8620268620268621,0.8518518518518519,0.8522588522588521,12,3,1,11,0.4848818778991699,-1,0.8447557646169457
heart,C45RulesSA-C,-1,-1,-1,3,0.3162277660168379,0.4,0.8,0.6500000000000001,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.658008658008658,12,3,6,6,0.4973993301391601,-1,0.650811388300842
heart,C45RulesSA-C,-1,-1,-1,4,0.7790174143548602,0.7857142857142857,0.8666666666666667,0.8916666666666666,0.8888888888888888,0.891941391941392,0.8888888888888888,0.8891954022988505,13,2,1,11,0.5103235244750977,-1,0.8832701625370347
heart,C45RulesSA-C,-1,-1,-1,5,0.8,0.8,0.8,0.9,0.8888888888888888,0.9111111111111112,0.8888888888888888,0.8888888888888888,12,3,0,12,0.4949090480804443,-1,0.8844444444444445
heart,C45RulesSA-C,-1,-1,-1,6,0.65,0.6875,0.7333333333333333,0.8250000000000001,0.8148148148148148,0.835185185185185,0.8148148148148148,0.8148148148148148,11,4,1,11,0.4916455745697021,-1,0.806574074074074
heart,C45RulesSA-C,-1,-1,-1,7,0.5899248796553368,0.6470588235294118,0.6666666666666666,0.7916666666666667,0.7777777777777778,0.8106060606060607,0.7777777777777778,0.7765567765567765,10,5,1,11,0.5115256309509277,-1,0.768637658124181
heart,C45RulesSA-C,-1,-1,-1,8,0.4143709650823724,0.5294117647058824,0.6666666666666666,0.7083333333333334,0.7037037037037037,0.7130647130647132,0.7037037037037037,0.7045177045177046,10,5,3,9,0.4958250522613525,-1,0.6892421542777247
heart,C45RulesSA-C,-1,-1,-1,9,0.5635445125120265,0.625,0.7333333333333333,0.7833333333333334,0.7777777777777778,0.7875457875457875,0.7777777777777778,0.7783882783882783,11,4,2,10,0.5211608409881592,-1,0.7669989594473352
heart,C45RulesSA-C,-1,-1,-1,10,0.65,0.6875,0.7333333333333333,0.8250000000000001,0.8148148148148148,0.835185185185185,0.8148148148148148,0.8148148148148148,11,4,1,11,0.4983730316162109,-1,0.806574074074074
heart,DT_GA-C,-1,-1,-1,1,0.4913538149119954,0.4615384615384615,0.9333333333333332,0.7166666666666667,0.7407407407407407,0.7698412698412698,0.7407407407407407,0.7251461988304093,14,1,6,6,0.9190177917480468,-1,0.7321338283117373
heart,DT_GA-C,-1,-1,-1,2,0.5622440938352591,0.5384615384615384,0.9333333333333332,0.7583333333333334,0.7777777777777778,0.7982456140350878,0.7777777777777778,0.7686274509803921,14,1,5,7,0.9075977802276612,-1,0.7699689298379617
heart,DT_GA-C,-1,-1,-1,3,0.3990119375605064,0.4285714285714285,0.8666666666666667,0.6833333333333333,0.7037037037037037,0.7134502923976608,0.7037037037037037,0.6915032679738563,13,2,6,6,0.910935640335083,-1,0.6909934818682787
heart,DT_GA-C,-1,-1,-1,4,0.7905694150420948,0.75,1.0,0.875,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.886002886002886,15,0,3,9,0.9328839778900146,-1,0.886287730011364
heart,DT_GA-C,-1,-1,-1,5,0.85,0.8461538461538461,0.9333333333333332,0.925,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,14,1,1,11,1.1528279781341553,-1,0.9222222222222224
heart,DT_GA-C,-1,-1,-1,6,0.7790174143548602,0.7857142857142857,0.8666666666666667,0.8916666666666666,0.8888888888888888,0.891941391941392,0.8888888888888888,0.8891954022988505,13,2,1,11,0.9597609043121338,-1,0.8832701625370347
heart,DT_GA-C,-1,-1,-1,7,0.55,0.6,0.8,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,12,3,3,9,0.9399027824401855,-1,0.7666666666666668
heart,DT_GA-C,-1,-1,-1,8,0.480670319495552,0.5625,0.7333333333333333,0.7416666666666667,0.7407407407407407,0.7442002442002441,0.7407407407407407,0.741455938697318,11,4,3,9,1.0473337173461914,-1,0.7278176022588639
heart,DT_GA-C,-1,-1,-1,9,0.5487954724560282,0.5714285714285714,0.8666666666666667,0.7666666666666666,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212,13,2,4,8,0.888817310333252,-1,0.7675704925770497
heart,DT_GA-C,-1,-1,-1,10,0.6614378277661477,0.5833333333333334,1.0,0.7916666666666667,0.8148148148148148,0.8611111111111112,0.8148148148148148,0.8036758563074352,15,0,5,7,0.8303723335266113,-1,0.8117755950920111
heart,DT_Oblique-C,-1,-1,-1,1,0.4743416490252569,0.5,0.8666666666666667,0.7250000000000001,0.7407407407407407,0.7469135802469137,0.7407407407407407,0.734006734006734,13,2,5,7,0.4643528461456299,-1,0.7293035022043493
heart,DT_Oblique-C,-1,-1,-1,2,0.5635445125120265,0.625,0.7333333333333333,0.7833333333333334,0.7777777777777778,0.7875457875457875,0.7777777777777778,0.7783882783882783,11,4,2,10,0.5005316734313965,-1,0.7669989594473352
heart,DT_Oblique-C,-1,-1,-1,3,0.5976143046671969,0.5,1.0,0.75,0.7777777777777778,0.8412698412698413,0.7777777777777778,0.7592592592592593,15,0,6,6,0.5007176399230957,-1,0.7747219850746297
heart,DT_Oblique-C,-1,-1,-1,4,0.6236348727784989,0.6428571428571429,0.8666666666666667,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523,13,2,3,9,0.464252233505249,-1,0.8059144877466691
heart,DT_Oblique-C,-1,-1,-1,5,0.7753298418327284,0.7692307692307693,0.9333333333333332,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314,14,1,2,10,0.5105621814727783,-1,0.8838296234047678
heart,DT_Oblique-C,-1,-1,-1,6,0.55,0.6,0.8,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,12,3,3,9,0.4760420322418213,-1,0.7666666666666668
heart,DT_Oblique-C,-1,-1,-1,7,0.4719399037242694,0.5333333333333333,0.8,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732,12,3,4,8,0.4980635643005371,-1,0.7279993520885704
heart,DT_Oblique-C,-1,-1,-1,8,0.2539166875385041,0.4761904761904761,0.4,0.6166666666666667,0.5925925925925926,0.6505847953216375,0.5925925925925926,0.5765934237182484,6,9,2,10,0.4958250522613525,-1,0.5761510000689329
heart,DT_Oblique-C,-1,-1,-1,9,0.8618916073713346,0.8571428571428571,0.8666666666666667,0.9333333333333332,0.925925925925926,0.9365079365079364,0.925925925925926,0.926129426129426,13,2,0,12,0.491051435470581,-1,0.9225125697865563
heart,DT_Oblique-C,-1,-1,-1,10,0.3944467458277703,0.4666666666666667,0.8,0.6916666666666668,0.7037037037037037,0.7032679738562092,0.7037037037037037,0.6994949494949496,12,3,5,7,0.528374433517456,-1,0.689422773021236
heart,EACH-C,-1,-1,-1,1,0.0316227766016838,0.0769230769230769,0.9333333333333332,0.5083333333333333,0.5555555555555556,0.5333333333333333,0.5555555555555556,0.4523809523809524,14,1,11,1,0.3701231479644775,-1,0.5329700277189731
heart,EACH-C,-1,-1,-1,2,-0.1754116038614058,0.0,0.9333333333333332,0.4666666666666667,0.5185185185185185,0.2991452991452991,0.5185185185185185,0.3794037940379403,14,1,12,0,0.4063434600830078,-1,0.47803853661604645
heart,EACH-C,-1,-1,-1,3,0.0,0.0,1.0,0.5,0.5555555555555556,0.308641975308642,0.5555555555555556,0.3968253968253968,15,0,12,0,0.3872418403625488,-1,0.5209876543209877
heart,EACH-C,-1,-1,-1,4,-0.1581138830084189,0.3846153846153846,0.0666666666666666,0.45,0.4074074074074074,0.3703703703703703,0.4074074074074074,0.308641975308642,1,14,2,10,0.3856790065765381,-1,0.37302023177550503
heart,EACH-C,-1,-1,-1,5,0.1754116038614058,0.4615384615384615,0.0666666666666666,0.5333333333333333,0.4814814814814814,0.7606837606837608,0.4814814814814814,0.3501461988304093,1,14,0,12,0.4248232841491699,-1,0.4749529163754065
heart,EACH-C,-1,-1,-1,6,0.2192645048267572,0.0833333333333333,1.0,0.5416666666666666,0.5925925925925926,0.7649572649572649,0.5925925925925926,0.4748801334167187,15,0,11,1,0.4130468368530273,-1,0.5876370144151271
heart,EACH-C,-1,-1,-1,7,-0.1754116038614058,0.0,0.9333333333333332,0.4666666666666667,0.5185185185185185,0.2991452991452991,0.5185185185185185,0.3794037940379403,14,1,12,0,0.3730499744415283,-1,0.47803853661604645
heart,EACH-C,-1,-1,-1,8,0.2192645048267572,0.0833333333333333,1.0,0.5416666666666666,0.5925925925925926,0.7649572649572649,0.5925925925925926,0.4748801334167187,15,0,11,1,0.4033677577972412,-1,0.5876370144151271
heart,EACH-C,-1,-1,-1,9,0.0,0.4444444444444444,0.0,0.5,0.4444444444444444,0.1975308641975308,0.4444444444444444,0.2735042735042735,0,15,0,12,0.3718326091766357,-1,0.404320987654321
heart,EACH-C,-1,-1,-1,10,-0.2192645048267572,0.4074074074074074,0.0,0.4583333333333333,0.4074074074074074,0.188034188034188,0.4074074074074074,0.2573099415204678,0,15,1,11,0.356799840927124,-1,0.36001255823444556
heart,GPR,-1,-1,-1,1,0.6324555320336759,0.6153846153846154,0.9333333333333332,0.7999999999999999,0.8148148148148148,0.8271604938271605,0.8148148148148148,0.8100048100048101,14,1,4,8,9.938181638717651,-1,0.8077956161078566
heart,GPR,-1,-1,-1,2,0.6298438669252061,0.6666666666666666,0.8,0.8166666666666668,0.8148148148148148,0.818070818070818,0.8148148148148148,0.8153256704980844,12,3,2,10,11.406497716903688,-1,0.8055438823979494
heart,GPR,-1,-1,-1,3,0.4913538149119954,0.4615384615384615,0.9333333333333332,0.7166666666666667,0.7407407407407407,0.7698412698412698,0.7407407407407407,0.7251461988304093,14,1,6,6,10.037534952163696,-1,0.7321338283117373
heart,GPR,-1,-1,-1,4,0.8574929257125441,0.8333333333333334,1.0,0.9166666666666669,0.925925925925926,0.934640522875817,0.925925925925926,0.9248737373737372,15,0,2,10,11.845293998718262,-1,0.9238659316886774
heart,GPR,-1,-1,-1,5,0.7,0.7142857142857143,0.8666666666666667,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,13,2,2,10,10.538625478744509,-1,0.8444444444444444
heart,GPR,-1,-1,-1,6,0.5487954724560282,0.5714285714285714,0.8666666666666667,0.7666666666666666,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212,13,2,4,8,11.692044734954834,-1,0.7675704925770497
heart,GPR,-1,-1,-1,7,0.480670319495552,0.5625,0.7333333333333333,0.7416666666666667,0.7407407407407407,0.7442002442002441,0.7407407407407407,0.741455938697318,11,4,3,9,11.740853309631348,-1,0.7278176022588639
heart,GPR,-1,-1,-1,8,0.5803810000880093,0.631578947368421,0.5333333333333333,0.7666666666666666,0.7407407407407407,0.8362573099415204,0.7407407407407407,0.7305594514570672,8,7,0,12,10.544004678726196,-1,0.7349059895755505
heart,GPR,-1,-1,-1,9,0.6236348727784989,0.6428571428571429,0.8666666666666667,0.8083333333333333,0.8148148148148148,0.8150252525252526,0.8148148148148148,0.8137759077450523,13,2,3,9,11.771650791168211,-1,0.8059144877466691
heart,GPR,-1,-1,-1,10,0.55,0.6,0.8,0.7750000000000001,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,12,3,3,9,10.37044906616211,-1,0.7666666666666668
heart,Hider-C,-1,-1,-1,1,0.2,0.4210526315789473,0.5333333333333333,0.6,0.5925925925925926,0.6074074074074074,0.5925925925925926,0.5925925925925926,8,7,4,8,4.504125356674194,-1,0.5729629629629629
heart,Hider-C,-1,-1,-1,2,0.4,0.5,0.7333333333333333,0.7000000000000001,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,11,4,4,8,4.872797250747681,-1,0.6888888888888889
heart,Hider-C,-1,-1,-1,3,0.4,0.5,0.7333333333333333,0.7000000000000001,0.7037037037037037,0.7037037037037037,0.7037037037037037,0.7037037037037037,11,4,4,8,4.744817018508911,-1,0.6888888888888889
heart,Hider-C,-1,-1,-1,4,0.4183300132670378,0.3846153846153846,0.9333333333333332,0.675,0.7037037037037037,0.7407407407407407,0.7037037037037037,0.6790123456790123,14,1,7,5,4.309858322143555,-1,0.6941572414040926
heart,Hider-C,-1,-1,-1,5,0.6324555320336759,0.6153846153846154,0.9333333333333332,0.7999999999999999,0.8148148148148148,0.8271604938271605,0.8148148148148148,0.8100048100048101,14,1,4,8,5.824522256851196,-1,0.8077956161078566
heart,Hider-C,-1,-1,-1,6,0.7753298418327284,0.7692307692307693,0.9333333333333332,0.8833333333333334,0.8888888888888888,0.890151515151515,0.8888888888888888,0.8882655446470314,14,1,2,10,5.068953990936279,-1,0.8838296234047678
heart,Hider-C,-1,-1,-1,7,0.4143709650823724,0.5294117647058824,0.6666666666666666,0.7083333333333334,0.7037037037037037,0.7130647130647132,0.7037037037037037,0.7045177045177046,10,5,3,9,5.098690032958984,-1,0.6892421542777247
heart,Hider-C,-1,-1,-1,8,0.4719399037242694,0.5333333333333333,0.8,0.7333333333333333,0.7407407407407407,0.7398989898989898,0.7407407407407407,0.7392862708430732,12,3,4,8,4.750051975250244,-1,0.7279993520885704
heart,Hider-C,-1,-1,-1,9,0.4382299106011073,0.5555555555555556,0.6,0.7166666666666668,0.7037037037037037,0.7323232323232324,0.7037037037037037,0.7020757020757021,9,6,2,10,4.675662517547607,-1,0.6905646941832542
heart,Hider-C,-1,-1,-1,10,0.3944467458277703,0.4666666666666667,0.8,0.6916666666666668,0.7037037037037037,0.7032679738562092,0.7037037037037037,0.6994949494949496,12,3,5,7,4.371767997741699,-1,0.689422773021236
heart,NSLV-C,-1,-1,-1,1,0.3944467458277703,0.4666666666666667,0.8,0.6916666666666668,0.7037037037037037,0.7032679738562092,0.7037037037037037,0.6994949494949496,12,3,5,7,2.677101850509644,-1,0.689422773021236
heart,NSLV-C,-1,-1,-1,2,0.7031441990842862,0.6923076923076923,0.9333333333333332,0.8416666666666667,0.8518518518518519,0.857516339869281,0.8518518518518519,0.8497474747474747,14,1,3,9,2.8130996227264404,-1,0.8457182121328636
heart,NSLV-C,-1,-1,-1,3,0.4183300132670378,0.3846153846153846,0.9333333333333332,0.675,0.7037037037037037,0.7407407407407407,0.7037037037037037,0.6790123456790123,14,1,7,5,2.5371017456054688,-1,0.6941572414040926
heart,NSLV-C,-1,-1,-1,4,0.85,0.8461538461538461,0.9333333333333332,0.925,0.925925925925926,0.925925925925926,0.925925925925926,0.925925925925926,14,1,1,11,3.321390390396118,-1,0.9222222222222224
heart,NSLV-C,-1,-1,-1,5,0.8618916073713346,0.8571428571428571,0.8666666666666667,0.9333333333333332,0.925925925925926,0.9365079365079364,0.925925925925926,0.926129426129426,13,2,0,12,2.643479824066162,-1,0.9225125697865563
heart,NSLV-C,-1,-1,-1,6,0.7416198487095663,0.75,0.7333333333333333,0.8666666666666667,0.8518518518518519,0.8888888888888888,0.8518518518518519,0.8510378510378509,11,4,0,12,2.68864369392395,-1,0.8467106220651079
heart,NSLV-C,-1,-1,-1,7,0.480670319495552,0.5625,0.7333333333333333,0.7416666666666667,0.7407407407407407,0.7442002442002441,0.7407407407407407,0.741455938697318,11,4,3,9,2.664175748825073,-1,0.7278176022588639
heart,NSLV-C,-1,-1,-1,8,0.7,0.7142857142857143,0.8666666666666667,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,13,2,2,10,3.516303062438965,-1,0.8444444444444444
heart,NSLV-C,-1,-1,-1,9,0.32024493467004,0.4375,0.7333333333333333,0.6583333333333334,0.6666666666666666,0.6647727272727273,0.6666666666666666,0.664796633941094,11,4,5,7,2.228801965713501,-1,0.6500842164304718
heart,NSLV-C,-1,-1,-1,10,0.7,0.7142857142857143,0.8666666666666667,0.8500000000000001,0.8518518518518519,0.8518518518518519,0.8518518518518519,0.8518518518518519,13,2,2,10,2.817107915878296,-1,0.8444444444444444
heart,OCEC-C,-1,-1,-1,1,0.5487954724560282,0.5714285714285714,0.8666666666666667,0.7666666666666666,0.7777777777777778,0.7803921568627451,0.7777777777777778,0.774621212121212,13,2,4,8,0.837921142578125,-1,0.7675704925770497
heart,OCEC-C,-1,-1,-1,2,0.8574929257125441,0.8333333333333334,1.0,0.9166666666666669,0.925925925925926,0.934640522875817,0.925925925925926,0.9248737373737372,15,0,2,10,0.8060758113861084,-1,0.9238659316886774
heart,OCEC-C,-1,-1,-1,3,0.3944467458277703,0.4666666666666667,0.8,0.6916666666666668,0.7037037037037037,0.7032679738562092,0.7037037037037037,0.6994949494949496,12,3,5,7,0.8378651142120361,-1,0.689422773021236
heart,OCEC-C,-1,-1,-1,4,0.7905694150420948,0.75,1.0,0.875,0.8888888888888888,0.9074074074074074,0.8888888888888888,0.886002886002886,15,0,3,9,0.8592128753662109,-1,0.886287730011364
heart,OCEC-C,-1,-1,-1,5,0.6324555320336759,0.6153846153846154,0.9333333333333332,0.7999999999999999,0.8148148148148148,0.8271604938271605,0.8148148148148148,0.8100048100048101,14,1,4,8,0.878044843673706,-1,0.8077956161078566
